Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index,Study_Sleep_Balance,Practice_Effectiveness,Extracurricular_Impact
0.002742181634375661,0.550925092078041,0,0.27680507108204705,1.191648559124132,68.0,0.12263491574593788,1.420163331240561,-0.8016744324058825
-1.155926114580639,0.14728739548631914,0,-1.492294232808325,-0.5522103677997011,43.0,-1.2639988315384207,-0.4654265988273714,-0.8016744324058825
1.16141047784939,0.20494992357085082,1,0.8665048390455045,-0.2034385824149345,67.0,1.611982273940249,-0.12094382314188375,1.7890730768839824
0.3889649470393805,0.7815752044161677,1,0.27680507108204705,-0.9009821531844677,70.0,0.4821325539307716,-0.6920600038836133,1.1413861995615162
-1.155926114580639,-0.8906381100352512,1,-1.492294232808325,1.5404203445088986,30.0,-1.2639988315384207,0.7583937884763348,-0.1539875550834163
0.002742181634375661,0.3202749797399142,0,0.27680507108204705,-1.598525723954001,63.0,0.12263491574593788,-1.4444829086703364,-0.8016744324058825
-1.5421488799856438,1.7041756537686745,1,-1.492294232808325,-0.5522103677997011,71.0,-1.4694260533583257,-0.09828048263625956,-0.47783099374464943
0.3889649470393805,1.5311880695150795,0,1.4562046070089618,-1.598525723954001,85.0,1.0984142193904864,-1.4444829086703364,-0.8016744324058825
1.547633243254395,0.2626124516553825,1,0.27680507108204705,0.49410498835459876,73.0,1.5606254684852727,0.5680217282290916,2.1129165155452156
-1.5421488799856438,0.896900260585231,0,-0.9025944648448677,0.49410498835459876,57.0,-1.4180692479033494,0.8671778229033308,-0.8016744324058825
-0.769703349175634,-0.48700041344352935,0,-0.3128946968814103,-0.5522103677997011,35.0,-0.7504307769886583,-0.615004646164491,-0.8016744324058825
0.7751877124443853,-0.4293378853589977,1,0.27680507108204705,-0.2034385824149345,49.0,0.8416301921156053,-0.3203812195913766,1.4652296382227492
-0.3834805837706292,0.550925092078041,0,0.8665048390455045,1.5404203445088986,66.0,-0.031435500618990864,1.7782441112294232,-0.8016744324058825
1.547633243254395,0.8392377325006993,1,-0.3128946968814103,0.49410498835459876,83.0,1.0984142193904864,0.8399818142965818,2.1129165155452156
-0.769703349175634,1.4158630133460162,1,-0.3128946968814103,0.14533320296983213,74.0,-0.7504307769886583,0.6858710988583373,0.16985588357781684
0.002742181634375661,1.1852129010078893,1,-1.492294232808325,-0.5522103677997011,74.0,-0.6477171660787058,-0.22066252136663017,0.8175427609002831
-0.769703349175634,-0.48700041344352935,1,0.27680507108204705,-0.5522103677997011,39.0,-0.5963603606237295,-0.615004646164491,0.16985588357781684
0.7751877124443853,-1.467263390880568,1,1.4562046070089618,-1.2497539385692344,36.0,1.5606254684852727,-1.2450455122208435,1.4652296382227492
0.002742181634375661,0.031962339317255783,1,-0.3128946968814103,1.5404203445088986,58.0,-0.13414911152894335,1.4110979950383113,0.8175427609002831
1.547633243254395,-1.0059631662043145,1,0.8665048390455045,-1.2497539385692344,47.0,2.022836717580059,-1.2087841674118447,2.1129165155452156
0.7751877124443853,-0.14102524493633925,1,1.4562046070089618,-0.5522103677997011,60.0,1.5606254684852727,-0.533416620344244,1.4652296382227492
-1.155926114580639,1.5888505975996112,1,1.4562046070089618,-0.2034385824149345,74.0,-0.7504307769886583,0.31419231456610064,-0.1539875550834163
-0.3834805837706292,-0.6023254696125927,0,0.8665048390455045,-0.5522103677997011,42.0,-0.031435500618990864,-0.6422006547712401,-0.8016744324058825
1.547633243254395,0.14728739548631914,0,0.8665048390455045,-0.9009821531844677,68.0,2.022836717580059,-0.7917787021083597,-0.8016744324058825
-1.155926114580639,-0.8329755819507194,1,-1.492294232808325,-1.2497539385692344,32.0,-1.2639988315384207,-1.1951861631084701,-0.1539875550834163
1.547633243254395,-0.08336271685180757,0,-0.9025944648448677,-0.5522103677997011,64.0,0.6362029702957004,-0.5198186160408694,-0.8016744324058825
0.002742181634375661,-0.4293378853589977,0,0.27680507108204705,-0.2034385824149345,45.0,0.12263491574593788,-0.3203812195913766,-0.8016744324058825
-1.155926114580639,-0.371675357274466,1,-0.3128946968814103,-1.598525723954001,39.0,-1.0585716097185158,-1.4444829086703364,-0.1539875550834163
-0.3834805837706292,0.20494992357085082,1,0.27680507108204705,-1.598525723954001,58.0,-0.23686272243889583,-1.4444829086703364,0.49369932223904994
0.7751877124443853,-1.3519383347115046,0,1.4562046070089618,0.14533320296983213,36.0,1.5606254684852727,-0.40196924541162365,-0.8016744324058825
1.16141047784939,0.43560003590897756,1,-0.3128946968814103,-0.2034385824149345,71.0,0.7902733866606291,-0.04842113352388635,1.7890730768839824
-0.769703349175634,0.37793750782444585,1,-1.492294232808325,-0.5522103677997011,54.0,-1.0585716097185158,-0.41103458161387335,0.16985588357781684
-1.5421488799856438,-1.5249259189650997,1,0.27680507108204705,-1.598525723954001,17.0,-1.315355636993397,-1.4444829086703364,-0.47783099374464943
-0.3834805837706292,0.20494992357085082,0,-1.492294232808325,0.49410498835459876,54.0,-0.8531443878986108,0.5408257196223425,-0.8016744324058825
-1.155926114580639,0.6662501482471043,1,-1.492294232808325,-0.5522103677997011,58.0,-1.2639988315384207,-0.3430445600970008,-0.1539875550834163
1.16141047784939,-0.48700041344352935,0,0.27680507108204705,-0.9009821531844677,53.0,1.2011278303004391,-0.8914974003331061,-0.8016744324058825
-0.3834805837706292,-1.467263390880568,1,0.27680507108204705,0.49410498835459876,27.0,-0.23686272243889583,-0.2478585299733792,0.49369932223904994
-1.155926114580639,1.1275503729233578,1,-0.3128946968814103,-1.2497539385692344,65.0,-1.0585716097185158,-1.0410754476702258,-0.1539875550834163
0.3889649470393805,0.6662501482471043,0,1.4562046070089618,1.5404203445088986,75.0,1.0984142193904864,1.8598321370496702,-0.8016744324058825
0.3889649470393805,-0.4293378853589977,1,1.4562046070089618,-1.598525723954001,52.0,1.0984142193904864,-1.4444829086703364,1.1413861995615162
-0.3834805837706292,1.3582004852614844,0,0.8665048390455045,-0.5522103677997011,78.0,-0.031435500618990864,-0.17986850845650665,-0.8016744324058825
0.3889649470393805,1.7041756537686745,0,-1.492294232808325,0.8428767737393654,91.0,-0.4422899442588008,1.6966560854091761,-0.8016744324058825
-1.155926114580639,-0.8906381100352512,1,1.4562046070089618,0.14533320296983213,33.0,-0.7504307769886583,-0.22066252136663017,-0.1539875550834163
-1.155926114580639,0.031962339317255783,1,-0.9025944648448677,1.191648559124132,47.0,-1.1612852206284683,1.0938112279595726,-0.1539875550834163
-0.3834805837706292,1.6465131256841428,0,-0.3128946968814103,-1.598525723954001,78.0,-0.4422899442588008,-1.4444829086703364,-0.8016744324058825
1.16141047784939,-1.2366132785424413,0,-0.3128946968814103,-1.598525723954001,38.0,0.7902733866606291,-1.4444829086703364,-0.8016744324058825
0.7751877124443853,0.7239126763316359,1,0.8665048390455045,-0.2034385824149345,70.0,1.2011278303004391,0.0422322284986104,1.4652296382227492
1.547633243254395,1.5888505975996112,1,0.8665048390455045,0.14533320296983213,98.0,2.022836717580059,0.7538611203752099,2.1129165155452156
1.16141047784939,1.3005379571769529,1,-1.492294232808325,0.8428767737393654,87.0,-0.031435500618990864,1.474555348454059,1.7890730768839824
0.002742181634375661,-0.3140128291899343,1,-0.3128946968814103,-0.9009821531844677,49.0,-0.13414911152894335,-0.8643013917263571,0.8175427609002831
-1.155926114580639,-0.3140128291899343,1,-0.3128946968814103,0.14533320296983213,41.0,-1.0585716097185158,0.005970883689611697,-0.1539875550834163
0.002742181634375661,1.069887844838826,0,-0.9025944648448677,-0.9009821531844677,71.0,-0.3909331388038246,-0.6467333228723648,-0.8016744324058825
1.16141047784939,-0.544662941528061,0,-1.492294232808325,0.8428767737393654,54.0,-0.031435500618990864,0.45923769380209545,-0.8016744324058825
1.547633243254395,-1.2366132785424413,0,-1.492294232808325,-0.5522103677997011,42.0,0.17399172120091413,-0.7917787021083597,-0.8016744324058825
1.547633243254395,1.4158630133460162,0,1.4562046070089618,-1.2497539385692344,91.0,2.4850479666748453,-1.0184121071646015,-0.8016744324058825
-1.5421488799856438,1.0122253167542943,1,0.8665048390455045,1.191648559124132,61.0,-1.2639988315384207,1.7102540897125507,-0.47783099374464943
1.547633243254395,0.43560003590897756,0,1.4562046070089618,1.5404203445088986,74.0,2.4850479666748453,1.6966560854091761,-0.8016744324058825
0.7751877124443853,-0.48700041344352935,1,-1.492294232808325,0.8428767737393654,54.0,-0.23686272243889583,0.49096637050996933,1.4652296382227492
1.547633243254395,0.7239126763316359,1,-0.9025944648448677,0.14533320296983213,81.0,0.6362029702957004,0.4139110127908471,2.1129165155452156
1.16141047784939,-0.4293378853589977,1,-1.492294232808325,-0.9009821531844677,52.0,-0.031435500618990864,-0.8824320641308564,1.7890730768839824
-1.5421488799856438,1.069887844838826,1,1.4562046070089618,-1.2497539385692344,65.0,-1.2126420260834445,-1.0456081157713506,-0.47783099374464943
1.16141047784939,-1.5249259189650997,1,0.27680507108204705,-0.5522103677997011,36.0,1.2011278303004391,-0.8597687236252323,1.7890730768839824
1.16141047784939,-0.08336271685180757,0,0.27680507108204705,-0.5522103677997011,61.0,1.2011278303004391,-0.5198186160408694,-0.8016744324058825
-0.769703349175634,-0.8906381100352512,1,-0.9025944648448677,-1.598525723954001,35.0,-0.904501193353587,-1.4444829086703364,0.16985588357781684
-1.5421488799856438,-1.6979135032186947,1,0.8665048390455045,1.191648559124132,15.0,-1.2639988315384207,0.005970883689611697,-0.47783099374464943
1.16141047784939,1.3582004852614844,1,-0.3128946968814103,1.5404203445088986,88.0,0.7902733866606291,2.3493602919711525,1.7890730768839824
-0.769703349175634,-0.025700188767275898,0,-1.492294232808325,0.8428767737393654,45.0,-1.0585716097185158,0.7447957841729602,-0.8016744324058825
-0.769703349175634,-0.08336271685180757,1,1.4562046070089618,0.49410498835459876,49.0,-0.2882195278938721,0.4048456765885974,0.16985588357781684
-1.5421488799856438,-0.6023254696125927,1,0.8665048390455045,0.14533320296983213,33.0,-1.2639988315384207,-0.10734581883850924,-0.47783099374464943
0.002742181634375661,0.14728739548631914,1,1.4562046070089618,-0.9009821531844677,60.0,0.6362029702957004,-0.7917787021083597,0.8175427609002831
0.7751877124443853,0.6085876201625726,0,0.8665048390455045,-0.5522103677997011,71.0,1.2011278303004391,-0.3566425644003753,-0.8016744324058825
1.547633243254395,0.7815752044161677,1,-1.492294232808325,-1.2497539385692344,81.0,0.17399172120091413,-1.0682714562769748,2.1129165155452156
0.7751877124443853,0.3202749797399142,0,-0.3128946968814103,0.49410498835459876,67.0,0.4821325539307716,0.5952177368358406,-0.8016744324058825
1.547633243254395,1.7041756537686745,0,-1.492294232808325,-1.2497539385692344,95.0,0.17399172120091413,-0.9957487666589774,-0.8016744324058825
1.16141047784939,-0.48700041344352935,1,-0.3128946968814103,1.5404203445088986,58.0,0.7902733866606291,1.0439518788471995,1.7890730768839824
-1.155926114580639,-1.0059631662043145,0,1.4562046070089618,-1.598525723954001,29.0,-0.7504307769886583,-1.4444829086703364,-0.8016744324058825
-1.5421488799856438,-1.3519383347115046,0,-0.9025944648448677,0.14533320296983213,21.0,-1.4180692479033494,-0.40196924541162365,-0.8016744324058825
0.7751877124443853,-1.2942758066269728,1,-0.3128946968814103,-0.5522103677997011,38.0,0.4821325539307716,-0.8053767064117342,1.4652296382227492
0.7751877124443853,-0.14102524493633925,1,0.8665048390455045,0.8428767737393654,60.0,1.2011278303004391,0.6813384307572125,1.4652296382227492
1.16141047784939,0.8392377325006993,1,-0.9025944648448677,-1.598525723954001,76.0,0.37941894302081913,-1.4444829086703364,1.7890730768839824
0.002742181634375661,0.7239126763316359,1,1.4562046070089618,1.191648559124132,69.0,0.6362029702957004,1.5289473656675572,0.8175427609002831
-0.769703349175634,-1.2366132785424413,0,0.27680507108204705,0.14533320296983213,30.0,-0.5963603606237295,-0.3566425644003753,-0.8016744324058825
1.16141047784939,-0.3140128291899343,0,-0.9025944648448677,-1.2497539385692344,57.0,0.37941894302081913,-1.1543921501983467,-0.8016744324058825
0.3889649470393805,1.473525541430548,1,-0.3128946968814103,0.8428767737393654,81.0,0.17399172120091413,1.5697413785776806,1.1413861995615162
-0.769703349175634,-0.8329755819507194,1,-0.9025944648448677,-0.2034385824149345,36.0,-0.904501193353587,-0.447295926422872,0.16985588357781684
-1.5421488799856438,-1.1789507504579095,1,1.4562046070089618,-0.2034385824149345,25.0,-1.2126420260834445,-0.5560799608498681,-0.47783099374464943
-0.769703349175634,-1.1212882223733778,0,-0.9025944648448677,-0.2034385824149345,27.0,-0.904501193353587,-0.5379492884453688,-0.8016744324058825
0.002742181634375661,0.031962339317255783,1,1.4562046070089618,0.49410498835459876,61.0,0.6362029702957004,0.45923769380209545,0.8175427609002831
-0.769703349175634,-1.0636256942888462,0,0.27680507108204705,0.49410498835459876,34.0,-0.5963603606237295,-0.057486469726136025,-0.8016744324058825
-1.5421488799856438,1.7041756537686745,0,-0.3128946968814103,1.5404203445088986,76.0,-1.3667124424483732,2.594124369431894,-0.8016744324058825
0.002742181634375661,0.031962339317255783,0,0.8665048390455045,0.49410498835459876,57.0,0.37941894302081913,0.45923769380209545,-0.8016744324058825
0.7751877124443853,-0.9483006381197828,0,-0.9025944648448677,1.5404203445088986,45.0,0.12263491574593788,0.7175997755662111,-0.8016744324058825
0.7751877124443853,1.1852129010078893,1,-1.492294232808325,-1.2497539385692344,76.0,-0.23686272243889583,-1.036542779569101,1.4652296382227492
1.547633243254395,0.7815752044161677,1,0.8665048390455045,0.8428767737393654,83.0,2.022836717580059,1.1889972580831942,2.1129165155452156
-0.769703349175634,0.08962486740178746,1,-0.9025944648448677,-1.598525723954001,50.0,-0.904501193353587,-1.4444829086703364,0.16985588357781684
0.7751877124443853,1.1275503729233578,0,0.8665048390455045,-1.2497539385692344,81.0,1.2011278303004391,-1.0410754476702258,-0.8016744324058825
-1.5421488799856438,1.3005379571769529,0,-1.492294232808325,0.49410498835459876,66.0,-1.4694260533583257,1.057549883150574,-0.8016744324058825
-0.3834805837706292,-0.7753130538661878,1,0.8665048390455045,-0.5522103677997011,38.0,-0.031435500618990864,-0.6829946676813636,0.49369932223904994
-0.3834805837706292,0.2626124516553825,0,0.8665048390455045,1.5404203445088986,56.0,-0.031435500618990864,1.5742740466788054,-0.8016744324058825
0.002742181634375661,-1.6979135032186947,0,-1.492294232808325,1.5404203445088986,25.0,-0.6477171660787058,0.1872776077346052,-0.8016744324058825
0.7751877124443853,-0.08336271685180757,0,-1.492294232808325,1.191648559124132,56.0,-0.23686272243889583,1.0212885383415753,-0.8016744324058825
0.7751877124443853,1.1852129010078893,1,-1.492294232808325,1.191648559124132,82.0,-0.23686272243889583,1.8190381241395468,1.4652296382227492
-0.3834805837706292,-1.5249259189650997,1,0.27680507108204705,-0.9009821531844677,23.0,-0.23686272243889583,-1.0546734519736003,0.49369932223904994
0.7751877124443853,-0.4293378853589977,1,1.4562046070089618,-0.9009821531844677,56.0,1.5606254684852727,-0.8824320641308564,1.4652296382227492
-0.769703349175634,-0.14102524493633925,0,1.4562046070089618,1.191648559124132,46.0,-0.2882195278938721,0.9850271935325766,-0.8016744324058825
0.3889649470393805,-0.8329755819507194,1,-1.492294232808325,1.5404203445088986,43.0,-0.4422899442588008,0.7991878013864583,1.1413861995615162
-1.155926114580639,-1.0636256942888462,1,1.4562046070089618,0.8428767737393654,30.0,-0.7504307769886583,0.17367960343123068,-0.1539875550834163
1.547633243254395,1.3005379571769529,1,0.8665048390455045,-1.598525723954001,92.0,2.022836717580059,-1.4444829086703364,2.1129165155452156
0.002742181634375661,-0.544662941528061,0,-1.492294232808325,0.14533320296983213,45.0,-0.6477171660787058,-0.08468247833288506,-0.8016744324058825
0.3889649470393805,0.8392377325006993,0,-0.9025944648448677,0.49410498835459876,70.0,-0.13414911152894335,0.8399818142965818,-0.8016744324058825
-0.3834805837706292,-0.7753130538661878,0,-1.492294232808325,0.8428767737393654,36.0,-0.8531443878986108,0.3323229869706,-0.8016744324058825
0.7751877124443853,0.550925092078041,0,-1.492294232808325,-1.2497539385692344,71.0,-0.23686272243889583,-1.0864021286814742,-0.8016744324058825
1.547633243254395,-1.0059631662043145,0,1.4562046070089618,-1.598525723954001,49.0,2.4850479666748453,-1.4444829086703364,-0.8016744324058825
0.7751877124443853,1.242875429092421,1,-0.3128946968814103,-0.5522103677997011,82.0,0.4821325539307716,-0.20706451706325565,1.4652296382227492
-1.5421488799856438,1.5888505975996112,1,0.8665048390455045,-1.598525723954001,71.0,-1.2639988315384207,-1.4444829086703364,-0.47783099374464943
-1.5421488799856438,0.08962486740178746,0,1.4562046070089618,-1.2497539385692344,43.0,-1.2126420260834445,-1.1226634734904728,-0.8016744324058825
1.547633243254395,0.37793750782444585,0,0.8665048390455045,-0.9009821531844677,77.0,2.022836717580059,-0.755517357299361,-0.8016744324058825
1.547633243254395,1.1275503729233578,1,-0.9025944648448677,-0.5522103677997011,86.0,0.6362029702957004,-0.2342605256700047,2.1129165155452156
-0.3834805837706292,-0.8906381100352512,0,0.27680507108204705,0.14533320296983213,34.0,-0.23686272243889583,-0.22066252136663017,-0.8016744324058825
1.547633243254395,-1.0636256942888462,0,-0.3128946968814103,0.8428767737393654,49.0,1.0984142193904864,0.17367960343123068,-0.8016744324058825
-0.769703349175634,1.069887844838826,0,-0.9025944648448677,1.191648559124132,69.0,-0.904501193353587,1.7465154345215492,-0.8016744324058825
0.7751877124443853,1.5311880695150795,0,-0.9025944648448677,-0.5522103677997011,84.0,0.12263491574593788,-0.1390744955463831,-0.8016744324058825
0.3889649470393805,-0.8906381100352512,0,0.8665048390455045,-1.598525723954001,41.0,0.7902733866606291,-1.4444829086703364,-0.8016744324058825
1.16141047784939,0.20494992357085082,1,-0.3128946968814103,-0.2034385824149345,68.0,0.7902733866606291,-0.12094382314188375,1.7890730768839824
1.547633243254395,-1.4096008627960364,1,0.8665048390455045,-0.2034385824149345,44.0,2.022836717580059,-0.6286026504678656,2.1129165155452156
0.002742181634375661,-0.7753130538661878,0,0.27680507108204705,1.191648559124132,41.0,0.12263491574593788,0.5861524006335909,-0.8016744324058825
-1.5421488799856438,1.0122253167542943,0,0.8665048390455045,0.14533320296983213,58.0,-1.2639988315384207,0.5272277153189681,-0.8016744324058825
-0.769703349175634,1.069887844838826,1,-1.492294232808325,-0.2034385824149345,68.0,-1.0585716097185158,0.1510162629256065,0.16985588357781684
1.16141047784939,1.5311880695150795,0,0.8665048390455045,1.5404203445088986,94.0,1.611982273940249,2.471742330701523,-0.8016744324058825
0.3889649470393805,-0.6023254696125927,1,-1.492294232808325,1.5404203445088986,47.0,-0.4422899442588008,0.9623638530269524,1.1413861995615162
1.16141047784939,-1.2366132785424413,0,-0.9025944648448677,-0.2034385824149345,40.0,0.37941894302081913,-0.5742106332543675,-0.8016744324058825
1.547633243254395,1.6465131256841428,1,0.27680507108204705,0.8428767737393654,100.0,1.5606254684852727,1.6649274087013022,2.1129165155452156
-0.3834805837706292,-1.467263390880568,1,1.4562046070089618,-1.598525723954001,23.0,0.17399172120091413,-1.4444829086703364,0.49369932223904994
-1.5421488799856438,-0.4293378853589977,0,-1.492294232808325,-0.2034385824149345,36.0,-1.4694260533583257,-0.3203812195913766,-0.8016744324058825
-1.5421488799856438,0.14728739548631914,0,0.27680507108204705,-1.598525723954001,47.0,-1.315355636993397,-1.4444829086703364,-0.8016744324058825
-0.3834805837706292,0.43560003590897756,1,0.8665048390455045,0.49410498835459876,60.0,-0.031435500618990864,0.6496097540493386,0.49369932223904994
0.7751877124443853,1.473525541430548,0,1.4562046070089618,0.49410498835459876,83.0,1.5606254684852727,1.1391379089708211,-0.8016744324058825
-1.155926114580639,-0.9483006381197828,1,0.8665048390455045,1.5404203445088986,33.0,-0.8531443878986108,0.7175997755662111,-0.1539875550834163
-0.769703349175634,-0.7753130538661878,0,-0.9025944648448677,0.8428767737393654,36.0,-0.904501193353587,0.3323229869706,-0.8016744324058825
-1.5421488799856438,1.5311880695150795,0,0.8665048390455045,0.49410498835459876,74.0,-1.2639988315384207,1.16633391757757,-0.8016744324058825
0.002742181634375661,-0.6599879976971244,0,-1.492294232808325,1.191648559124132,42.0,-0.6477171660787058,0.6586750902515883,-0.8016744324058825
-1.5421488799856438,0.14728739548631914,1,-0.9025944648448677,0.8428767737393654,47.0,-1.4180692479033494,0.8399818142965818,-0.47783099374464943
1.16141047784939,-1.6979135032186947,1,0.27680507108204705,0.8428767737393654,31.0,1.2011278303004391,-0.1753358403553818,1.7890730768839824
-1.5421488799856438,-1.0059631662043145,0,-0.9025944648448677,-0.9009821531844677,26.0,-1.4180692479033494,-0.9730854261533533,-0.8016744324058825
-1.5421488799856438,0.896900260585231,1,0.27680507108204705,1.5404203445088986,58.0,-1.315355636993397,2.0230081886901643,-0.47783099374464943
-1.155926114580639,-0.19868777302087096,0,-0.3128946968814103,-0.5522103677997011,42.0,-1.0585716097185158,-0.5470146246476185,-0.8016744324058825
-1.155926114580639,-1.4096008627960364,1,-1.492294232808325,-0.5522103677997011,18.0,-1.2639988315384207,-0.8325727150184833,-0.1539875550834163
0.3889649470393805,1.6465131256841428,0,-1.492294232808325,-1.598525723954001,85.0,-0.4422899442588008,-1.4444829086703364,-0.8016744324058825
0.7751877124443853,-1.4096008627960364,1,0.27680507108204705,0.14533320296983213,36.0,0.8416301921156053,-0.42463258591724784,1.4652296382227492
0.002742181634375661,0.14728739548631914,1,0.8665048390455045,-1.2497539385692344,58.0,0.37941894302081913,-1.118130805389348,0.8175427609002831
-1.5421488799856438,-0.025700188767275898,1,1.4562046070089618,1.191648559124132,45.0,-1.2126420260834445,1.057549883150574,-0.47783099374464943
-1.5421488799856438,0.896900260585231,1,0.8665048390455045,-1.598525723954001,60.0,-1.2639988315384207,-1.4444829086703364,-0.47783099374464943
-0.769703349175634,0.2626124516553825,1,-0.3128946968814103,-1.598525723954001,56.0,-0.7504307769886583,-1.4444829086703364,0.16985588357781684
-1.155926114580639,-0.4293378853589977,1,0.27680507108204705,1.5404203445088986,42.0,-0.9558579988085633,1.084745891757323,-0.1539875550834163
0.002742181634375661,-1.1789507504579095,0,-0.3128946968814103,0.14533320296983213,33.0,-0.13414911152894335,-0.3339792238947511,-0.8016744324058825
0.3889649470393805,1.1852129010078893,0,0.27680507108204705,-1.598525723954001,77.0,0.4821325539307716,-1.4444829086703364,-0.8016744324058825
0.7751877124443853,-0.6599879976971244,1,-0.3128946968814103,-0.9009821531844677,51.0,0.4821325539307716,-0.9186934089398552,1.4652296382227492
-0.3834805837706292,1.1852129010078893,0,0.27680507108204705,1.5404203445088986,72.0,-0.23686272243889583,2.226978253240782,-0.8016744324058825
0.7751877124443853,-0.14102524493633925,1,-1.492294232808325,-1.2497539385692344,57.0,-0.23686272243889583,-1.1407941458949722,1.4652296382227492
1.16141047784939,-0.4293378853589977,0,-0.3128946968814103,1.191648559124132,53.0,0.7902733866606291,0.8037204694875831,-0.8016744324058825
-1.5421488799856438,-1.5249259189650997,0,-0.3128946968814103,-0.2034385824149345,16.0,-1.3667124424483732,-0.6648639952768642,-0.8016744324058825
0.3889649470393805,-0.6023254696125927,0,0.27680507108204705,0.14533320296983213,45.0,0.4821325539307716,-0.10734581883850924,-0.8016744324058825
1.16141047784939,-0.6599879976971244,0,-0.9025944648448677,-1.2497539385692344,49.0,0.37941894302081913,-1.1815881588050958,-0.8016744324058825
0.002742181634375661,0.6662501482471043,1,-0.9025944648448677,0.8428767737393654,67.0,-0.3909331388038246,1.1255399046674466,0.8175427609002831
-0.3834805837706292,-0.19868777302087096,0,-1.492294232808325,0.14533320296983213,49.0,-0.8531443878986108,0.051297564700860075,-0.8016744324058825
-1.155926114580639,1.5311880695150795,0,0.8665048390455045,0.8428767737393654,73.0,-0.8531443878986108,1.6014700552855545,-0.8016744324058825
0.3889649470393805,0.20494992357085082,0,0.8665048390455045,0.8428767737393654,65.0,0.7902733866606291,0.8717104910044556,-0.8016744324058825
0.3889649470393805,-1.5249259189650997,1,-1.492294232808325,-1.598525723954001,27.0,-0.4422899442588008,-1.4444829086703364,1.1413861995615162
-1.5421488799856438,1.473525541430548,0,0.8665048390455045,0.49410498835459876,72.0,-1.2639988315384207,1.1391379089708211,-0.8016744324058825
1.547633243254395,0.43560003590897756,1,1.4562046070089618,-1.2497539385692344,74.0,2.4850479666748453,-1.0954674648837237,2.1129165155452156
0.3889649470393805,-1.3519383347115046,1,1.4562046070089618,0.8428767737393654,38.0,1.0984142193904864,0.015036219891861373,1.1413861995615162
-0.769703349175634,1.0122253167542943,0,1.4562046070089618,-1.2497539385692344,67.0,-0.2882195278938721,-1.0501407838724754,-0.8016744324058825
-0.3834805837706292,-1.3519383347115046,1,1.4562046070089618,-0.5522103677997011,28.0,0.17399172120091413,-0.8189747107151087,0.49369932223904994
-0.3834805837706292,1.1275503729233578,0,0.27680507108204705,-1.2497539385692344,73.0,-0.23686272243889583,-1.0410754476702258,-0.8016744324058825
-0.769703349175634,1.242875429092421,0,-0.9025944648448677,0.49410498835459876,72.0,-0.904501193353587,1.030353874543825,-0.8016744324058825
-0.769703349175634,-0.25635030110540263,0,-1.492294232808325,-0.2034385824149345,42.0,-1.0585716097185158,-0.26598920237787854,-0.8016744324058825
-0.769703349175634,-0.25635030110540263,0,0.27680507108204705,1.191648559124132,47.0,-0.5963603606237295,0.9125045039145792,-0.8016744324058825
-0.3834805837706292,1.3582004852614844,0,1.4562046070089618,-0.2034385824149345,77.0,0.17399172120091413,0.24166962494810323,-0.8016744324058825
0.7751877124443853,-0.6599879976971244,0,-1.492294232808325,0.8428767737393654,49.0,-0.23686272243889583,0.39578034038634774,-0.8016744324058825
